修,修,修,1,AAA,"シュウ, シュ","おさ·める, おさ·まる","おき, なが, のぶ, おさむ","discipline, conduct oneself well, study, master","修正 (しゅうせい): amendment, correction, revision, modification, alteration, retouching, update, fix<br>修理 (しゅうり): repair, mending, fixing, servicing<br>研修 (けんしゅう): training (esp. in-service), induction course<br>修繕 (しゅうぜん): repair, mending<br>改修 (かいしゅう): repair, improvement",5,603
俳,俳,俳,1,AAA,ハイ,,,"haiku, actor","俳優 (はいゆう): actor, actress, player, performer<br>俳句 (はいく): haiku, 17-mora poem, usu. in 3 lines of 5, 7 and 5 morae",6,1137
俵,俵,俵,1,AAA,ヒョウ,たわら,,"bag, bale, sack, counter for bags",土俵 (どひょう): (wrestling) ring,5,1481
俸,俸,俸,1,AAA,ホウ,,,"stipend, salary",,8,1834
倉,倉,仓,2,AAB,ソウ,くら,,"godown, warehouse, storehouse, cellar, treasury","倉庫 (そうこ): storehouse, warehouse, godown<br>蔵 (くら): warehouse, storehouse, cellar, magazine, granary, godown, depository, treasury, elevator",4,1114
個,個,个,2,AAB,"コ, カ",,,"individual, counter for articles","個人 (こじん): individual, private person, personal, private<br>箇所 (かしょ): place, point, part, spot, area, passage, portion<br>個体 (こたい): individual, specimen<br>個別 (こべつ): individual, separate, personal, case-by-case<br>個性 (こせい): individuality, personality, quirk, idiosyncrasy, character, individual characteristic",5,451
倍,倍,倍,1,AAA,バイ,,"べ, ます","double, twice, times, fold","倍 (ばい): twice, double<br>倍率 (ばいりつ): magnification, leverage, amplification, scaling factor, scale factor",3,714
倒,倒,倒,1,AAA,トウ,"たお·れる, 〜だお·れ, たお·す, さかさま, さかさ, さかしま",,"overthrow, fall, collapse, drop, break down","倒れる (たおれる): to fall (over, down), to collapse, to take a fall, to topple<br>面倒 (めんどう): trouble, bother<br>倒す (たおす): to throw down, to bring down, to blow down, to fell, to knock down, to set (something) down on its side, to turn (something) on its side, to recline (e.g. a seat)<br>逆さ (さかさ): inverted, upside down, reversed, back to front<br>倒産 (とうさん): (corporate) bankruptcy, insolvency, commercial failure, failed business",8,791
候,候,候,1,AAA,コウ,そうろう,,"climate, season, weather, wait for, expect","候補 (こうほ): candidate, contender, prospect, pick, choice, list<br>気候 (きこう): climate<br>天候 (てんこう): weather",4,510
借,借,借,1,AAA,シャク,か·りる,,"borrow, rent","借りる (かりる): to borrow, to have a loan<br>借金 (しゃっきん): debt, loan, liabilities, borrowing money<br>借り (かり): borrowing, debt, loan<br>拝借 (はいしゃく): borrowing",4,932
倣,倣,仿,2,AAB,ホウ,なら·う,,"emulate, imitate","倣う (ならう): to imitate, to follow, to emulate<br>模倣 (もほう): imitation, copying",8,2454
値,値,値,1,AAA,チ,"ね, あたい",じ,"price, cost, value","値段 (ねだん): price, cost<br>価値 (かち): value, worth, merit<br>値 (あたい): price, cost<br>値引き (ねびき): price reduction, discount<br>値打ち (ねうち): value, worth, merit",6,518
倫,倫,伦,2,AAB,リン,,"とも, のり, ひとし, ひろ, みち","ethics, companion",,8,1322
倹,儉,俭,5,ABC,ケン,"つま·しい, つづまやか",,"frugal, economy, thrifty","倹約 (けんやく): thrift, economy, frugality",8,2479
偉,偉,伟,2,AAB,イ,えら·い,ひで,"admirable, greatness, remarkable, conceited, famous, excellent","偉大 (いだい): great, grand, magnificent, outstanding, mighty<br>偉い (えらい): great, excellent, admirable, remarkable, distinguished, important, celebrated, famous, eminent",8,1639
偏,偏,偏,1,AAA,ヘン,かたよ·る,,"partial, side, left-side radical, inclining, biased","偏る (かたよる): to lean (to one side), to incline<br>偏見 (へんけん): prejudice, bias, distorted view",8,1340
停,停,停,1,AAA,テイ,"と·める, と·まる",,"halt, stopping","停留所 (ていりゅうじょ): stop (bus, tram, etc.), station, stopping place<br>停止 (ていし): stoppage, coming to a stop, halt, standstill<br>停電 (ていでん): power outage, electricity outage, blackout, failure of electricity supply<br>停車 (ていしゃ): stopping (of a train, car, etc.), stop<br>調停 (ちょうてい): arbitration, conciliation, mediation",4,733
健,健,健,1,AAA,ケン,すこ·やか,"かつ, たけ, たけし, たて, とし, やす, やすし","healthy, health, strength, persistence","健康 (けんこう): health<br>保健 (ほけん): preservation of health, hygiene, sanitation<br>健全 (けんぜん): healthy, sound, wholesome<br>健在 (けんざい): in good health, alive and well, going strong<br>健やか (すこやか): vigorous, healthy, sound",4,572
側,側,侧,2,AAB,ソク,"かわ, がわ, そば",,"side, lean, oppose, regret","側 (そば): near, close, beside, vicinity, proximity, besides, while<br>両側 (りょうがわ): both sides<br>側面 (そくめん): side, flank, profile, sidelight, lateral<br>縁側 (えんがわ): veranda, porch, balcony, open corridor",4,216
偵,偵,侦,2,AAB,テイ,,,spy,,8,1857
偶,偶,偶,1,AAA,グウ,たま,,"accidentally, even number, couple, man, &, wife, same kind","偶然 (ぐうぜん): coincidence, chance, accident, fortuity<br>偶数 (ぐうすう): even number<br>配偶者 (はいぐうしゃ): spouse, wife, husband, partner",8,1602
偽,偽,伪,2,AAB,"ギ, カ","いつわ·る, にせ, いつわ·り",,"falsehood, lie, deceive, pretend, counterfeit, forgery","偽造 (ぎぞう): forgery, falsification, fabrication, counterfeiting<br>偽物 (にせもの): spurious article, forgery, counterfeit, imitation, sham",8,1171
傍,傍,傍,1,AAA,ボウ,"かたわ·ら, わき, おか〜, はた, そば",び,"bystander, side, besides, while, nearby, third person","傍ら (かたわら): side, edge, beside, besides, nearby",8,1660
傑,傑,杰,2,AAB,ケツ,すぐ·れる,"すぐ, たけ, まさ","greatness, excellence","傑作 (けっさく): masterpiece, best work",8,1926
傘,傘,伞,2,AAB,サン,かさ,,umbrella,"傘 (かさ): umbrella, parasol",8,1694
備,備,备,2,AAB,ビ,"そな·える, そな·わる, つぶさ·に","びっ, びん","equip, provision, preparation","準備 (じゅんび): preparation, arrangements, getting ready, provision, setup, reserving<br>設備 (せつび): equipment, facilities, installation, accommodations, conveniences, arrangements<br>備える (そなえる): to furnish with, to equip with, to provide, to install<br>整備 (せいび): maintenance, servicing<br>警備 (けいび): defense, defence, guard, policing, security",5,356
催,催,催,1,AAA,サイ,"もよう·す, もよお·す",,"sponsor, hold (a meeting), give (a dinner)","催し (もよおし): event, festivities, function, social gathering, auspices, opening, holding (a meeting)<br>催促 (さいそく): pressing, urging, demanding, demand<br>開催 (かいさい): holding (a conference, exhibition, etc.), opening, hosting (e.g. the Olympics)<br>主催 (しゅさい): sponsorship (i.e. conducting under one's auspices), promotion, organizing, organising, hosting, staging<br>催す (もよおす): to hold (an event), to give (a dinner, party, etc.)",8,536
債,債,债,2,AAB,サイ,,,"bond, loan, debt","負債 (ふさい): debt, liabilities",8,728
傷,傷,伤,2,AAB,ショウ,"きず, いた·む, いた·める",,"wound, hurt, injure, impair, pain, injury, cut, gash, scar, weak point","傷 (きず): wound, injury, cut, gash, bruise, scratch, scrape, scar<br>痛み (いたみ): pain, ache, soreness, grief, distress<br>火傷 (やけど): burn, scald<br>負傷 (ふしょう): injury, wound<br>中傷 (ちゅうしょう): slander, libel, defamation, calumny, smear",6,845
傾,傾,倾,2,AAB,ケイ,"かたむ·く, かたむ·ける, かたぶ·く, かた·げる, かし·げる",,"lean, incline, tilt, trend, wane, sink, ruin, bias","傾向 (けいこう): tendency, trend, inclination<br>傾斜 (けいしゃ): inclination, slant, slope, bevel, list, dip, tilt, lean",8,938
働,,,0,ANN,ドウ,はたら·く,,"work, (kokuji)","労働 (ろうどう): manual labor, manual labour, toil, work<br>働き (はたらき): work, labor, labour<br>共働き (ともばたらき): (husband and wife) both working, dual income",4,417
像,像,像,1,AAA,ゾウ,,かた,"statue, picture, image, figure, portrait","想像 (そうぞう): imagination, guess<br>映像 (えいぞう): image (on a screen), picture (e.g. on a TV)<br>像 (ぞう): image, figure, statue, picture, portrait<br>仏像 (ぶつぞう): statue of Buddha, image of Buddha, Buddhist statue, Buddhist image<br>現像 (げんぞう): development (of film), photographic processing",5,856
僕,僕,仆,2,AAB,ボク,しもべ,,"me, I (male), servant, manservant","僕 (ぼく): I, me",8,1236
僚,僚,僚,1,AAA,リョウ,,,"colleague, official, companion","同僚 (どうりょう): coworker, co-worker, colleague, associate<br>官僚 (かんりょう): bureaucrat, government official, bureaucracy",8,709
僧,僧,僧,1,AAA,ソウ,,,"Buddhist priest, monk","僧 (そう): monk, priest",8,1724
儀,儀,仪,2,AAB,ギ,,"のり, よし","ceremony, rule, affair, case, a matter","礼儀 (れいぎ): manners, courtesy, etiquette<br>行儀 (ぎょうぎ): manners, behavior, behaviour<br>儀式 (ぎしき): ceremony, rite, ritual, service<br>お辞儀 (おじぎ): bow, bowing",8,739
億,億,亿,2,AAB,オク,,お,"hundred million, 10**8","億 (おく): 10^8, 100,000,000, hundred million",4,716
儒,儒,儒,1,AAA,ジュ,,,Confucian,,8,2162
償,償,偿,2,AAB,ショウ,つぐな·う,,"reparation, make up for, recompense, redeem","賠償 (ばいしょう): compensation, reparations, indemnity, damages<br>補償 (ほしょう): compensation, reparation<br>弁償 (べんしょう): reimbursement, compensation, reparation, indemnity",8,854
優,優,优,2,AAB,"ユウ, ウ","やさ·しい, すぐ·れる, まさ·る","ゆ, よし","tenderness, excel, surpass, actor, superiority, gentleness","優しい (やさしい): tender, kind, gentle, graceful, affectionate, amiable<br>優勝 (ゆうしょう): overall victory, championship<br>俳優 (はいゆう): actor, actress, player, performer<br>女優 (じょゆう): actress<br>優秀 (ゆうしゅう): superior, excellent, brilliant, outstanding",6,334
元,元,元,1,AAA,"ゲン, ガン",もと,"ちか, はじめ, はる, ゆき, よし","beginning, former time, origin","元気 (げんき): lively, full of spirit, energetic, vigorous, vital, spirited<br>元 (もと): origin, source<br>元日 (がんじつ): New Year's Day<br>足元 (あしもと): at one's feet, underfoot, one's step (as in ""watch your step"")<br>元々 (もともと): originally, by nature, from the start",2,192
兄,兄,兄,1,AAA,"ケイ, キョウ",あに,"え, せ, よし","elder brother, big brother","兄 (あに): older brother, elder brother<br>兄弟 (きょうだい): siblings, brothers and sisters",2,1219
充,充,充,1,AAA,ジュウ,"あ·てる, み·たす","あつ, のぶ, まさ, みち, みつ, よし","allot, fill","拡充 (かくじゅう): expansion<br>充実 (じゅうじつ): fullness, completion, perfection, substantiality<br>補充 (ほじゅう): replenishment, supplementation, supplement, replacement, refilling",8,949
兆,兆,兆,1,AAA,チョウ,"きざ·す, きざ·し",,"portent, 10**12, trillion, sign, omen, symptoms","兆 (ちょう): 10^12, 1,000,000,000,000, trillion<br>兆し (きざし): signs, omen, symptoms<br>兆 (ちょう): 10^12, 1,000,000,000,000, trillion",4,1174
先,先,先,1,AAA,セン,"さき, ま·ず",ぽん,"before, ahead, previous, future, precedence","先月 (せんげつ): last month<br>先生 (せんせい): teacher, instructor, master<br>先週 (せんしゅう): last week, the week before<br>先輩 (せんぱい): senior (at work or school), superior, elder, older graduate, progenitor, old-timer<br>先日 (せんじつ): the other day, a few days ago",1,173
光,光,光,1,AAA,コウ,"ひか·る, ひかり","あき, あきら, こお, てる, ひこ, み, みつ","ray, light","光 (ひかり): light<br>光る (ひかる): to shine, to glitter, to be bright<br>観光 (かんこう): sightseeing, tourism<br>光景 (こうけい): scene, spectacle, sight, view<br>日光 (にっこう): sunlight, sunshine, sunbeams",2,527
克,克,克,1,AAA,コク,か·つ,"かつ, まさる, よし","overcome, kindly, skillfully","克服 (こくふく): conquest (of a difficulty, illness, handicap, etc.), overcoming, bringing under control, subjugation, victory over",8,1333
免,免,免,1,AAA,メン,"まぬか·れる, まぬが·れる",め,"excuse, dismissal","免許 (めんきょ): license, permit, licence, certificate<br>免税 (めんぜい): tax exemption, duty exemption<br>免除 (めんじょ): exemption, exoneration, discharge<br>免れる (まぬがれる): to escape (disaster, death, etc.), to be saved from, to be rescued from",8,1080
